Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-02-28 22:00,2023-02-28 22:00,FALSE,0136 David Lam Park - West,0136 David Lam Park - West,365 Day Pass Standard,2262,1177,3,4,0,0
2023-02-28 22:00,2023-02-28 22:00,TRUE,0173 Columbia & 1st,0006 Olympic Village Station,365 Day Pass Plus,654,208,0,3,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0069 7th & Granville,0192 7th &  Alder,30 Day Pass,539,197,4,5,0,0
2023-02-28 22:00,2023-02-28 22:00,TRUE,0075 Arbutus & 10th,0210 Burrard & 14th,365 Day Pass Standard,878,279,-2,1,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0089 Burrard & Drake,0440 Point Grey & Blenheim,Pay Per Ride,3883,973,4,6,0,0
2023-02-28 22:00,2023-02-28 22:00,TRUE,0982 Workshop - Bike Testing,0015 Granville & Georgia,VIP,3761,913,17,9,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0024 Hornby & Pender,0027 Beatty & Nelson,365 Day Pass Standard,1760,485,4,5,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0036 Bute & Robson,0032 Comox & Denman,30 Day Pass,1274,395,3,2,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0173 Columbia & 1st,0006 Olympic Village Station,30 Day Pass,679,164,3,4,0,0
2023-02-28 22:00,2023-02-28 22:00,TRUE,0557 30th & Ontario,0524 King Edward & Cambie,365 Day Pass Standard,1233,321,-3,-6,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0012 Dunsmuir & Richards,0205 Pine & 10th,365 Day Pass Standard,4271,1260,3,5,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0010 Stamps Landing,0081 7th & Heather,365 Day Pass Standard,690,327,3,4,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Corporate Plus Renewal,2587,1015,4,5,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0172 10th & Columbia,0186 10th & Kingsway,365 Day Pass Standard,906,376,3,4,0,0
2023-02-28 22:00,2023-02-28 22:00,FALSE,0031 Morton & Denman,0031 Morton & Denman,Community Pass,829,401,4,4,0,0
2023-02-28 21:00,2023-02-28 22:00,FALSE,0030 Abbott & Cordova,0030 Abbott & Cordova,Community Pass E-bike,771,1181,4,4,569,1
2023-02-28 21:00,2023-02-28 22:00,FALSE,0030 Abbott & Cordova,0193 Science World,365 Day Pass Standard,1535,426,4,5,0,0
2023-02-28 21:00,2023-02-28 21:00,TRUE,0531 18th & Cambie,0001 10th & Cambie,Pay Per Ride,1129,322,-2,-5,0,0
2023-02-28 21:00,2023-02-28 22:00,FALSE,0161 Alexander & Dunlevy,0161 Alexander & Dunlevy,Community Pass,471,3151,6,4,2782,1
2023-02-28 21:00,2023-02-28 21:00,FALSE,0134 14th & Main,0134 14th & Main,VIP,0,19,2,0,0,0
2023-02-28 21:00,2023-02-28 22:00,FALSE,0012 Dunsmuir & Richards,0089 Burrard & Drake,365 Day Pass Plus,1780,996,4,5,0,0
2023-02-28 21:00,2023-02-28 22:00,FALSE,0039 Helmcken & Burrard,0129 Richards & Robson,365 Day Pass Plus,8847,3714,5,5,1293,7
2023-02-28 21:00,2023-02-28 21:00,FALSE,0098 Carrall & Hastings,0161 Alexander & Dunlevy,Community Pass,1049,495,5,5,0,0
2023-02-28 21:00,2023-02-28 21:00,TRUE,0008 8th & Ash,0041 Cardero & Robson,365 Day Pass Standard,3644,948,-1,3,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0229 Keefer & Princess,0199 Georgia & Main,365 Day Pass Plus,810,287,1,2,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0012 Dunsmuir & Richards,0136 David Lam Park - West,365 Day Pass Standard,1864,798,4,4,0,0
2023-02-28 21:00,2023-02-28 21:00,TRUE,0310 Jervis & Robson,0039 Helmcken & Burrard,Pay Per Ride,1116,290,1,5,0,0
2023-02-28 21:00,2023-02-28 21:00,TRUE,0082 Richards & Davie,0148 Creekside Park North,365 Day Pass Standard,1920,471,0,3,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0039 Helmcken & Burrard,0079 Nelson & Richards,365 Day Pass Standard,673,213,4,6,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0079 Nelson & Richards,0039 Helmcken & Burrard,365 Day Pass Plus,2750,1778,4,5,577,3
2023-02-28 21:00,2023-02-28 21:00,FALSE,0006 Olympic Village Station,0174 1st & Manitoba,365 Day Pass Plus SALE,949,222,3,3,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0187 Bute & Davie,0040 Cardero & Davie,365 Corporate Plus,620,199,3,4,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0024 Hornby & Pender,0196 Hornby & Drake,365 Corporate Standard Renewal,1429,532,3,6,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0036 Bute & Robson,0144 Wylie & 2nd,365 Corporate Standard,2993,788,4,5,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0036 Bute & Robson,0144 Wylie & 2nd,365 Day Pass Standard,2952,800,4,7,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0505 28th & Willow,0532 22nd & Cambie,365 Day Pass Plus,1212,414,2,4,0,0
2023-02-28 21:00,2023-02-28 21:00,FALSE,0190 Melville & Bute,0201 Shaw Tower,365 Day Pass Standard,594,521,5,5,0,0
2023-02-28 21:00,2023-02-28 21:00,TRUE,0025 Homer & Robson (Vancouver Public Library),0087 Broughton & Davie,30 Day Pass,2077,567,0,-2,0,0
2023-02-28 20:00,2023-02-28 21:00,TRUE,0354 Station & Terminal,0197 1st & Scotia,30 Day Pass,3251,1124,0,0,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0354 Station & Terminal,0190 Melville & Bute,365 Day Pass Standard,3275,1083,3,6,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0354 Station & Terminal,0354 Station & Terminal,30 Day Pass,0,15,0,-5,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0119 3rd & Quebec,0119 3rd & Quebec,365 Day Pass Standard,14,180,3,3,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0138 Richards & Helmcken,0015 Granville & Georgia,30 Day Pass,843,561,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0197 1st & Scotia,0354 Station & Terminal,30 Day Pass,0,215,3,3,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0050 Bute & Comox,0063 Robson & Granville,365 Day Pass Plus,1192,472,4,5,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0112 10th & Oak,0074 10th & Main,365 Corporate Standard,0,521,3,2,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0050 Bute & Comox,0039 Helmcken & Burrard,30 Day Pass,555,229,6,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0257 Prince Edward & 14th,0176 10th & Ontario,365 Corporate Plus,1096,345,3,4,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0001 10th & Cambie,0180 Columbia & 14th,365 Day Pass Plus,729,340,-1,3,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0082 Richards & Davie,0048 Comox & Broughton,365 Corporate Plus,1537,469,4,7,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0221 Glen & Union,0221 Glen & Union,Community Pass,1837,1339,4,8,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0072 14th & Cambie,0039 Helmcken & Burrard,365 Day Pass Plus,3769,1274,3,4,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0129 Richards & Robson,0058 Richards & Smithe,30 Day Pass,2511,1215,5,5,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0123 Georgia & Thurlow,0137 Beach & Seymour,365 Corporate Plus Renewal,1988,416,0,-3,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0129 Richards & Robson,0190 Melville & Bute,365 Day Pass Plus,1296,332,4,6,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0201 Shaw Tower,0187 Bute & Davie,365 Day Pass Standard,1528,636,0,-3,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0005 Dunsmuir & Beatty,0044 Pacific & Richards,365 Day Pass Plus,1852,1093,3,3,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0017 Marinaside & Davie,0107 8th & Ontario,365 Day Pass Plus,2272,519,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0282 14th & Fraser,0239 Grant & Commercial,365 Day Pass Standard,3073,964,2,4,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0041 Cardero & Robson,0313 Nelson & Denman,Community Pass,671,469,4,4,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0089 Burrard & Drake,0004 Yaletown-Roundhouse Station,365 Day Founding Standard,918,293,4,6,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0031 Morton & Denman,0044 Pacific & Richards,365 Corporate Standard Renewal,2346,708,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0173 Columbia & 1st,0006 Olympic Village Station,30 Day Pass,759,262,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,0082 Richards & Davie,30 Day Pass,1188,387,1,-1,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0075 Arbutus & 10th,0505 28th & Willow,Pay Per Ride,5213,2802,3,4,0,0
2023-02-28 20:00,2023-02-28 21:00,FALSE,0075 Arbutus & 10th,0505 28th & Willow,Pay Per Ride,5203,2833,3,3,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0027 Beatty & Nelson,0129 Richards & Robson,30 Day Pass,794,1260,6,4,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0129 Richards & Robson,0044 Pacific & Richards,365 Day Pass Standard,1023,379,1,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0206 8th & Scotia,0079 Nelson & Richards,365 Day Pass Standard,3612,1129,3,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0012 Dunsmuir & Richards,0005 Dunsmuir & Beatty,365 Day Pass Plus,420,144,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0058 Richards & Smithe,0081 7th & Heather,365 Corporate Plus Renewal,2059,621,0,-3,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0201 Shaw Tower,0053 Keefer & Abbott,365 Day Pass Plus,1537,333,4,6,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0225 McLean & Pender,0221 Glen & Union,Community Pass,876,311,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0011 Ontario & Seawall,0044 Pacific & Richards,365 Corporate Plus Renewal,2317,1328,3,3,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0107 8th & Ontario,0006 Olympic Village Station,365 Day Founding Standard,1168,374,3,5,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0107 8th & Ontario,0129 Richards & Robson,30 Day Pass,2940,1285,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0082 Richards & Davie,0060 Bidwell & Burnaby,365 Day Pass Standard,1864,441,0,-1,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0064 Expo & Smithe,0138 Richards & Helmcken,365 Day Pass Standard,861,220,1,-2,0,0
2023-02-28 20:00,2023-02-28 20:00,FALSE,0032 Comox & Denman,0050 Bute & Comox,30 Day Pass,4177,2753,4,5,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0212 Union & Dunlevy,0138 Richards & Helmcken,365 Day Founding Standard,2459,667,0,4,0,0
2023-02-28 20:00,2023-02-28 20:00,TRUE,0212 Union & Dunlevy,0212 Union & Dunlevy,365 Day Founding Standard,0,7,0,3,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0119 3rd & Quebec,0171 Yukon & 6th,365 Day Pass Plus,976,328,3,5,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0024 Hornby & Pender,0196 Hornby & Drake,365 Corporate Plus,1411,509,5,6,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0225 McLean & Pender,0230 Alexander & Railway,Community Pass,1670,542,4,6,0,0
2023-02-28 19:00,2023-02-28 20:00,TRUE,0001 10th & Cambie,0282 14th & Fraser,365 Day Pass Standard,2205,617,0,-3,0,0
2023-02-28 19:00,2023-02-28 20:00,TRUE,0218 Carrall & Seawall,0082 Richards & Davie,365 Day Pass Standard,1649,459,-1,-3,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0027 Beatty & Nelson,0173 Columbia & 1st,30 Day Pass,2295,1246,5,4,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0174 1st & Manitoba,0006 Olympic Village Station,365 Corporate Plus Renewal,949,310,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0148 Creekside Park North,0218 Carrall & Seawall,365 Day Pass Standard,369,160,4,4,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0250 Woodland & 4th,0242 8th & Commercial,365 Corporate Plus,639,181,3,5,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0199 Georgia & Main,0143 South False Creek Seawall,365 Day Pass Standard,3269,696,5,7,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0173 Columbia & 1st,0199 Georgia & Main,365 Day Pass Plus,0,653,4,3,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0036 Bute & Robson,0122 Haro & Denman,365 Day Pass Plus,933,217,4,5,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0233 Thornton & National,0069 7th & Granville,Pay Per Ride,4347,1599,4,6,0,0
2023-02-28 19:00,2023-02-28 20:00,TRUE,0233 Thornton & National,0069 7th & Granville,Pay Per Ride,4289,1644,-2,2,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0219 Hawks & Union,0225 McLean & Pender,Community Pass,1419,418,3,3,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0233 Thornton & National,0069 7th & Granville,Pay Per Ride,4296,1732,4,6,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0050 Bute & Comox,0040 Cardero & Davie,365 Day Founding Standard,761,174,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0005 Dunsmuir & Beatty,0027 Beatty & Nelson,30 Day Pass,733,1152,4,4,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0093 Chilco & Robson,0313 Nelson & Denman,365 Day Pass Plus,706,254,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0019 Robson & Hornby,0041 Cardero & Robson,365 Day Pass Standard,1296,433,5,7,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0154 Kitsilano Beach Park,0077 Vanier Park,365 Day Founding Standard,1137,285,4,6,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0190 Melville & Bute,0190 Melville & Bute,Pay Per Ride,12264,4217,5,6,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0004 Yaletown-Roundhouse Station,0044 Pacific & Richards,365 Corporate Plus Renewal,528,151,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,TRUE,0110 5th & Arbutus,0452 8th & Macdonald,Community Pass E-bike (PWD),1347,406,-2,1,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0006 Olympic Village Station,0173 Columbia & 1st,365 Day Pass Plus,739,343,4,4,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0037 Hornby & Nelson,0032 Comox & Denman,30 Day Pass,2609,2277,9,6,893,1
2023-02-28 19:00,2023-02-28 19:00,TRUE,0024 Hornby & Pender,0137 Beach & Seymour,365 Day Pass Plus SALE,1944,634,0,-2,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0108 1st & Chestnut,0159 Vine & 4th,365 Day Pass Standard,1151,323,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,TRUE,0024 Hornby & Pender,0024 Hornby & Pender,365 Day Pass Plus SALE,0,9,2,-2,0,0
2023-02-28 19:00,2023-02-28 20:00,FALSE,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,0027 Beatty & Nelson,30 Day Pass,3824,3477,5,5,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0058 Richards & Smithe,0148 Creekside Park North,365 Day Pass Standard,2035,550,5,7,0,0
2023-02-28 19:00,2023-02-28 19:00,TRUE,0065 Cypress & Cornwall,0140 Burrard & 7th,365 Day Pass Standard,989,251,0,4,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0064 Expo & Smithe,0060 Bidwell & Burnaby,365 Day Pass Plus SALE,3054,1022,6,8,0,0
2023-02-28 19:00,2023-02-28 19:00,TRUE,0024 Hornby & Pender,0039 Helmcken & Burrard,Pay Per Ride,1152,367,2,-1,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0044 Pacific & Richards,0005 Dunsmuir & Beatty,365 Day Pass Plus,1835,811,5,3,0,0
2023-02-28 19:00,2023-02-28 19:00,TRUE,0008 8th & Ash,0130 Heather & 16th,365 Day Pass Standard,992,310,0,-2,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0206 8th & Scotia,0250 Woodland & 4th,365 Corporate Plus,2446,799,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0201 Shaw Tower,0041 Cardero & Robson,365 Corporate Standard Renewal,1353,345,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,TRUE,0190 Melville & Bute,0126 Thurlow & Pendrell,365 Corporate Standard,1109,368,1,-2,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0187 Bute & Davie,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Standard Renewal,1268,455,6,6,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0240 2nd & Commercial,0227 Campbell & Hastings,365 Day Founding Plus,2552,641,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0205 Pine & 10th,0155 Arbutus & McNicoll,Pay Per Ride,2217,569,2,4,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0176 10th & Ontario,0257 Prince Edward & 14th,365 Corporate Plus,1127,337,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0019 Robson & Hornby,0045 Beach & Hornby,365 Day Founding Plus,1204,377,6,7,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0250 Woodland & 4th,0227 Campbell & Hastings,Community Pass,2487,634,4,7,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0354 Station & Terminal,0221 Glen & Union,365 Day Pass Standard,2272,754,5,6,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0144 Wylie & 2nd,0036 Bute & Robson,365 Corporate Standard,2799,1063,4,3,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0229 Keefer & Princess,0227 Campbell & Hastings,Community Pass,0,235,4,5,0,0
2023-02-28 19:00,2023-02-28 19:00,TRUE,0554 Ontario & 23rd,0218 Carrall & Seawall,365 Day Founding Standard,3275,1053,-2,-3,0,0
2023-02-28 19:00,2023-02-28 19:00,FALSE,0144 Wylie & 2nd,0036 Bute & Robson,365 Day Pass Standard,2850,1149,5,5,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0026 Beatty & Robson,0053 Keefer & Abbott,30 Day Pass,1055,404,6,7,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0189 Granville Island,0144 Wylie & 2nd,365 Day Pass Plus,2401,662,3,6,0,0
2023-02-28 18:00,2023-02-28 19:00,TRUE,0112 10th & Oak,0198 5th & Main,365 Corporate Standard,2966,581,0,-1,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0073 Ontario & 5th,0107 8th & Ontario,30 Day Pass,3310,1370,5,6,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0186 10th & Kingsway,0244 10th & Commercial,365 Day Pass Standard,2101,524,4,6,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0001 10th & Cambie,0074 10th & Main,365 Day Pass Plus,920,293,3,4,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0015 Granville & Georgia,0005 Dunsmuir & Beatty,30 Day Pass,1255,1028,6,7,397,1
2023-02-28 18:00,2023-02-28 19:00,FALSE,0218 Carrall & Seawall,0073 Ontario & 5th,365 Day Pass Plus,1443,454,4,6,0,0
2023-02-28 18:00,2023-02-28 18:00,TRUE,0313 Nelson & Denman,0300 Bute & Barclay,365 Day Pass Plus,960,289,1,-2,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0189 Granville Island,0047 Chilco & Beach,365 Day Founding Plus,4461,1813,4,5,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0221 Glen & Union,0197 1st & Scotia,365 Day Founding Standard,0,904,5,3,0,0
2023-02-28 18:00,2023-02-28 18:00,FALSE,0227 Campbell & Hastings,0225 McLean & Pender,Community Pass,910,272,6,6,0,0
2023-02-28 18:00,2023-02-28 18:00,TRUE,0314 Rolston & Granville,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,365 Corporate Plus Renewal,1493,347,1,-1,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0017 Marinaside & Davie,0098 Carrall & Hastings,Community Pass,1709,758,5,6,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0063 Robson & Granville,0032 Comox & Denman,365 Day Pass Standard,2013,605,6,5,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0058 Richards & Smithe,0171 Yukon & 6th,30 Day Pass,0,683,6,5,0,0
2023-02-28 18:00,2023-02-28 19:00,FALSE,0218 Carrall & Seawall,0202 14th & Oak,365 Corporate Standard Renewal,4322,1483,4,5,0,0
2023-02-28 18:00,2023-02-28 18:00,FALSE,0196 Hornby & Drake,0024 Hornby & Pender,365 Corporate Plus,1419,484,5,7,0,0
2023-02-28 18:00,2023-02-28 18:00,FALSE,0054 Expo & Carrall,0215 Princess & Union,365 Day Pass Plus,1086,317,4,7,0,0
