Departure,Return,Bike,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-11-30 22:00,2023-11-30 22:00,1480,FALSE,0054 Expo & Carrall,0217 Smithe & Burrard,365 Day Pass Plus,1882,787,5,7,0,0
2023-11-30 22:00,2023-11-30 22:00,1616,FALSE,0107 8th & Ontario,0170 8th & Yukon,30 Day Pass,563,245,6,5,0,0
2023-11-30 22:00,2023-11-30 22:00,30323,TRUE,0027 Beatty & Nelson,0008 8th & Ash,365 Day Pass Standard,1486,266,1,-1,0,0
2023-11-30 22:00,2023-11-30 22:00,1111,FALSE,0092 Chilco & Barclay,0025 Homer & Robson (Vancouver Public Library),365 Corporate Plus,2581,811,5,7,0,0
2023-11-30 22:00,2023-11-30 22:00,294,FALSE,0092 Chilco & Barclay,0025 Homer & Robson (Vancouver Public Library),365 Corporate Plus,2570,753,6,7,0,0
2023-11-30 22:00,2023-11-30 22:00,1975,FALSE,0130 Heather & 16th,0262 8th & Prince Edward,365 Corporate Standard,2601,633,5,5,0,0
2023-11-30 22:00,2023-11-30 22:00,854,FALSE,0129 Richards & Robson,0044 Pacific & Richards,30 Day Pass,1063,430,4,3,0,0
2023-11-30 22:00,2023-11-30 22:00,778,FALSE,0254 Grandview & Commercial,0212 Union & Dunlevy,365 Day Pass Standard,3373,994,5,7,0,0
2023-11-30 22:00,2023-11-30 22:00,30055,TRUE,0225 McLean & Pender,0272 Pender & Victoria,UBC Inclusive Corporate Pass,625,153,2,5,0,0
2023-11-30 21:00,2023-11-30 22:00,30379,TRUE,0217 Smithe & Burrard,0040 Cardero & Davie,Community Pass E-bike (PWD),1703,3435,3,-1,2941,1
2023-11-30 21:00,2023-11-30 21:00,30293,TRUE,0524 King Edward & Cambie,0130 Heather & 16th,365 Day Pass Standard,1125,205,1,5,0,0
2023-11-30 21:00,2023-11-30 22:00,30457,TRUE,0217 Smithe & Burrard,0248 St George & Broadway,365 Day Pass Standard,4187,900,1,5,0,0
2023-11-30 21:00,2023-11-30 21:00,1521,FALSE,0217 Smithe & Burrard,0096 Nicola & Robson,365 Day Pass Standard,865,210,6,7,0,0
2023-11-30 21:00,2023-11-30 22:00,30701,TRUE,0024 Hornby & Pender,0060 Bidwell & Burnaby,Pay Per Ride,3049,836,2,6,0,0
2023-11-30 21:00,2023-11-30 21:00,30627,TRUE,0008 8th & Ash,0041 Cardero & Robson,365 Day Pass Standard,3624,906,1,5,0,0
2023-11-30 21:00,2023-11-30 21:00,454,FALSE,0074 10th & Main,0211 14th & Alder,365 Day Pass Plus SALE,2654,743,5,7,0,0
2023-11-30 21:00,2023-11-30 21:00,845,FALSE,0213 Pender & Gore,0189 Granville Island,Community Pass,4516,1557,5,5,0,0
2023-11-30 21:00,2023-11-30 21:00,30516,TRUE,0253 Charles & Woodland,0186 10th & Kingsway,365 Corporate Plus Renewal,3116,876,0,4,0,0
2023-11-30 21:00,2023-11-30 21:00,30585,TRUE,0219 Hawks & Union,0212 Union & Dunlevy,Pay Per Ride,642,134,2,-1,0,0
2023-11-30 21:00,2023-11-30 22:00,30391,TRUE,0557 30th & Ontario,0524 King Edward & Cambie,,36,2009,1,0,0,0
2023-11-30 21:00,,265,FALSE,0064 Expo & Smithe,,,0,0,7,0,0,0
2023-11-30 21:00,2023-11-30 21:00,30075,TRUE,0189 Granville Island,0191 7th & Laurel,365 Day Pass Standard,1398,343,2,5,0,0
2023-11-30 21:00,2023-11-30 21:00,30275,TRUE,0171 Yukon & 6th,0137 Beach & Seymour,30 Day Pass,2709,641,1,5,0,0
2023-11-30 21:00,2023-11-30 21:00,135,FALSE,0008 8th & Ash,0198 5th & Main,365 Corporate Standard,1629,478,6,8,0,0
2023-11-30 21:00,2023-11-30 21:00,30379,TRUE,0001 10th & Cambie,0217 Smithe & Burrard,Community Pass E-bike (PWD),5850,2243,3,0,229,1
2023-11-30 21:00,2023-11-30 21:00,1336,FALSE,0076 Cypress & 4th,0028 Davie & Beach,365 Day Pass Plus SALE,3342,1000,6,9,0,0
2023-11-30 21:00,2023-11-30 21:00,1481,FALSE,0001 10th & Cambie,0176 10th & Ontario,Community Pass,720,315,5,5,0,0
2023-11-30 21:00,2023-11-30 21:00,1316,FALSE,0174 1st & Manitoba,0030 Abbott & Cordova,365 Corporate Plus Renewal,2039,697,6,6,0,0
2023-11-30 21:00,2023-11-30 21:00,1814,FALSE,0078 Nelson & Mainland,0044 Pacific & Richards,365 Corporate Plus Renewal,851,210,7,8,0,0
2023-11-30 21:00,2023-11-30 21:00,1461,FALSE,0206 8th & Scotia,0081 7th & Heather,365 Corporate Plus Renewal,1729,607,6,7,0,0
2023-11-30 21:00,2023-11-30 22:00,30337,TRUE,2132 IK Barber Learning Centre,0642 Franklin & Nanaimo,Community Pass E-bike (PWD),17142,3110,2,6,0,0
2023-11-30 21:00,2023-11-30 21:00,962,FALSE,0036 Bute & Robson,0187 Bute & Davie,365 Corporate Plus Renewal,624,164,6,8,0,0
2023-11-30 21:00,2023-11-30 21:00,1726,FALSE,0078 Nelson & Mainland,0174 1st & Manitoba,365 Day Pass Standard,2131,450,7,9,0,0
2023-11-30 21:00,2023-11-30 21:00,800,FALSE,0079 Nelson & Richards,0057 Marinaside & Cooperage,365 Day Pass Plus,663,173,7,8,0,0
2023-11-30 21:00,2023-11-30 21:00,790,FALSE,0078 Nelson & Mainland,0236 Keith & 6th,365 Day Founding Standard,4486,1104,7,8,0,0
2023-11-30 21:00,2023-11-30 21:00,30497,TRUE,0311 13th & Cambie,0311 13th & Cambie,VIP,7,28,2,0,0,0
2023-11-30 21:00,2023-11-30 21:00,95,FALSE,0193 Science World,0143 South False Creek Seawall,365 Corporate Standard Renewal,2462,402,6,10,0,0
2023-11-30 21:00,2023-11-30 21:00,265,FALSE,0262 8th & Prince Edward,0064 Expo & Smithe,365 Day Pass Standard,4743,1583,5,5,0,0
2023-11-30 21:00,2023-11-30 21:00,1070,FALSE,0196 Hornby & Drake,0201 Rogers Tower,365 Day Pass Plus,1984,626,5,5,0,0
2023-11-30 21:00,2023-11-30 21:00,30647,TRUE,0002 Burrard Station (Melville & Dunsmuir),0065 Cypress & Cornwall,Pay Per Ride,2646,477,2,0,0,0
2023-11-30 20:00,2023-11-30 21:00,30583,TRUE,0010 Stamps Landing,0134 14th & Main,365 Corporate Standard,3104,675,2,-1,0,0
2023-11-30 20:00,2023-11-30 21:00,1739,FALSE,0217 Smithe & Burrard,0204 York & Yew,Pay Per Ride,3050,750,6,8,0,0
2023-11-30 20:00,2023-11-30 21:00,1973,FALSE,0192 7th &  Alder,0069 7th & Granville,365 Day Pass Standard SALE,547,172,6,7,0,0
2023-11-30 20:00,2023-11-30 20:00,1720,FALSE,0565 27th & Main,0074 10th & Main,365 Day Pass Standard SALE,2180,425,5,7,0,0
2023-11-30 20:00,2023-11-30 20:00,1159,FALSE,0040 Cardero & Davie,0032 Comox & Denman,30 Day Pass,475,133,6,6,0,0
2023-11-30 20:00,2023-11-30 21:00,30230,TRUE,0011 Ontario & Seawall,0027 Beatty & Nelson,365 Day Founding Plus,2671,784,2,7,69,1
2023-11-30 20:00,2023-11-30 20:00,30004,TRUE,0004 Yaletown-Roundhouse Station,0044 Pacific & Richards,Community Pass E-bike,523,228,2,6,0,0
2023-11-30 20:00,2023-11-30 20:00,1687,FALSE,0123 Georgia & Thurlow,0200 Cardero & Bayshore,Pay Per Ride,906,225,7,8,0,0
2023-11-30 20:00,2023-11-30 20:00,480,FALSE,0186 10th & Kingsway,0281 Windsor & 14th,365 Corporate Standard,1484,349,5,7,0,0
2023-11-30 20:00,2023-11-30 20:00,683,FALSE,0076 Cypress & 4th,0060 Bidwell & Burnaby,365 Corporate Plus,3216,977,6,8,0,0
2023-11-30 20:00,2023-11-30 20:00,562,FALSE,0071 14th & Granville,0106 Heather & 14th,365 Corporate Plus,1509,417,6,8,0,0
2023-11-30 20:00,2023-11-30 20:00,552,FALSE,0112 10th & Oak,0071 14th & Granville,30 Day Pass,1419,404,6,8,0,0
2023-11-30 20:00,2023-11-30 20:00,1181,FALSE,0197 1st & Scotia,0011 Ontario & Seawall,365 Day Pass Plus,739,194,6,7,0,0
2023-11-30 20:00,2023-11-30 20:00,573,FALSE,0012 Dunsmuir & Richards,0044 Pacific & Richards,365 Day Pass Plus,1400,508,7,7,0,0
2023-11-30 20:00,2023-11-30 20:00,1659,FALSE,0172 10th & Columbia,0001 10th & Cambie,365 Day Pass Standard,404,200,6,6,0,0
2023-11-30 20:00,2023-11-30 20:00,30852,TRUE,0187 Bute & Davie,0082 Richards & Davie,Pay Per Ride,978,418,2,0,0,0
2023-11-30 20:00,2023-11-30 20:00,1956,FALSE,0470 Balsam & Cornwall,0470 Balsam & Cornwall,365 Day Pass Standard,865,505,6,7,0,0
2023-11-30 20:00,2023-11-30 20:00,80,FALSE,0159 Vine & 4th,0084 Beach & Broughton,365 Day Pass Standard SALE,3187,769,6,9,0,0
2023-11-30 20:00,2023-11-30 20:00,2040,FALSE,0218 Carrall & Seawall,0045 Beach & Hornby,365 Day Pass Standard SALE,2948,650,6,9,0,0
2023-11-30 20:00,2023-11-30 20:00,265,FALSE,0239 Grant & Commercial,0262 8th & Prince Edward,365 Day Pass Standard,3367,894,5,6,0,0
2023-11-30 20:00,2023-11-30 20:00,30470,TRUE,0171 Yukon & 6th,0219 Hawks & Union,365 Day Pass Plus,3146,638,2,-1,0,0
2023-11-30 20:00,2023-11-30 20:00,835,FALSE,0119 3rd & Quebec,0148 Creekside Park North,365 Corporate Plus Renewal,1061,320,6,6,0,0
2023-11-30 20:00,2023-11-30 21:00,30379,TRUE,0082 Richards & Davie,0001 10th & Cambie,Community Pass E-bike (PWD),5232,3517,3,7,1648,2
2023-11-30 20:00,2023-11-30 21:00,326,FALSE,0089 Burrard & Drake,0089 Burrard & Drake,365 Corporate Plus Renewal,10042,4240,6,6,0,0
2023-11-30 20:00,2023-11-30 20:00,1092,FALSE,0015 Granville & Georgia,0079 Nelson & Richards,30 Day Pass,726,431,6,5,0,0
2023-11-30 20:00,2023-11-30 20:00,30273,TRUE,0084 Beach & Broughton,0159 Vine & 4th,365 Day Pass Standard SALE,3075,509,1,-2,0,0
2023-11-30 20:00,2023-11-30 20:00,1975,FALSE,0532 22nd & Cambie,0130 Heather & 16th,365 Corporate Standard,912,206,5,5,0,0
2023-11-30 20:00,2023-11-30 20:00,30069,TRUE,0192 7th &  Alder,0192 7th &  Alder,Pay Per Ride,0,11,2,-1,0,0
2023-11-30 20:00,2023-11-30 20:00,30587,TRUE,0272 Pender & Victoria,0631 Lakewood & Triumph,30 Day Pass,728,200,1,4,0,0
2023-11-30 20:00,2023-11-30 20:00,30090,TRUE,0217 Smithe & Burrard,0060 Bidwell & Burnaby,Pay Per Ride,1804,446,3,7,0,0
2023-11-30 20:00,2023-11-30 20:00,573,FALSE,0122 Haro & Denman,0012 Dunsmuir & Richards,365 Day Pass Plus,2303,710,6,7,0,0
2023-11-30 20:00,2023-11-30 20:00,30799,TRUE,0054 Expo & Carrall,0206 8th & Scotia,365 Day Pass Plus SALE,2147,512,2,0,0,0
2023-11-30 20:00,2023-11-30 20:00,1360,FALSE,0025 Homer & Robson (Vancouver Public Library),0034 Cordova & Bute,365 Day Pass Standard,1733,414,6,6,0,0
2023-11-30 20:00,2023-11-30 20:00,1834,FALSE,0129 Richards & Robson,0004 Yaletown-Roundhouse Station,365 Day Pass Plus,943,300,6,6,0,0
2023-11-30 20:00,2023-11-30 20:00,375,FALSE,0079 Nelson & Richards,0179 11th & Kingsway,30 Day Pass,3683,1060,7,8,0,0
2023-11-30 20:00,2023-11-30 20:00,91,FALSE,0079 Nelson & Richards,0044 Pacific & Richards,365 Day Pass Standard SALE,700,193,2,5,0,0
2023-11-30 20:00,2023-11-30 20:00,30852,TRUE,0052 Cambie & Water,0187 Bute & Davie,365 Day Pass Standard,2733,1039,1,6,0,0
2023-11-30 20:00,2023-11-30 20:00,1371,FALSE,0129 Richards & Robson,0036 Bute & Robson,365 Corporate Plus,1012,324,6,5,0,0
2023-11-30 20:00,2023-11-30 20:00,30186,TRUE,0060 Bidwell & Burnaby,0108 1st & Chestnut,365 Corporate Plus,2668,562,3,7,0,0
2023-11-30 19:00,2023-11-30 20:00,161,FALSE,0223 Commercial & Adanac,0191 7th & Laurel,365 Day Founding Plus,5151,1148,5,7,0,0
2023-11-30 19:00,2023-11-30 20:00,1521,FALSE,0032 Comox & Denman,0217 Smithe & Burrard,365 Corporate Plus,1617,490,7,8,0,0
2023-11-30 19:00,2023-11-30 20:00,757,FALSE,0524 King Edward & Cambie,0563 22nd & Main,365 Corporate Plus,1333,506,9,8,0,0
2023-11-30 19:00,2023-11-30 20:00,1290,FALSE,0037 Hornby & Nelson,0143 South False Creek Seawall,365 Corporate Plus Renewal,3796,999,7,8,0,0
2023-11-30 19:00,2023-11-30 20:00,30641,TRUE,0064 Expo & Smithe,0030 Abbott & Cordova,Pay Per Ride,1500,448,3,7,0,0
2023-11-30 19:00,2023-11-30 20:00,936,FALSE,0137 Beach & Seymour,0079 Nelson & Richards,365 Day Pass Plus,935,388,6,8,0,0
2023-11-30 19:00,2023-11-30 20:00,1835,FALSE,0137 Beach & Seymour,0079 Nelson & Richards,365 Day Pass Standard,933,396,6,3,0,0
2023-11-30 19:00,2023-11-30 20:00,43,FALSE,0148 Creekside Park North,0040 Cardero & Davie,365 Day Pass Plus SALE,4633,910,6,8,0,0
2023-11-30 19:00,2023-11-30 20:00,99,FALSE,0217 Smithe & Burrard,0084 Beach & Broughton,365 Day Pass Plus SALE,1676,494,7,9,0,0
2023-11-30 19:00,2023-11-30 20:00,30503,TRUE,0112 10th & Oak,0027 Beatty & Nelson,365 Corporate Standard,2653,725,2,7,0,0
2023-11-30 19:00,2023-11-30 20:00,30293,TRUE,0524 King Edward & Cambie,0524 King Edward & Cambie,Community Pass E-bike (PWD),5573,3987,2,8,0,0
2023-11-30 19:00,2023-11-30 20:00,1833,FALSE,0171 Yukon & 6th,0025 Homer & Robson (Vancouver Public Library),365 Day Pass Standard,2184,647,6,8,0,0
2023-11-30 19:00,2023-11-30 20:00,255,FALSE,0047 Chilco & Beach,0114 Cypress & 14th,365 Day Pass Standard,4619,1092,7,8,0,0
2023-11-30 19:00,2023-11-30 19:00,30293,TRUE,0524 King Edward & Cambie,0524 King Edward & Cambie,Community Pass E-bike (PWD),0,6,2,0,0,0
2023-11-30 19:00,2023-11-30 19:00,30203,TRUE,0219 Hawks & Union,0218 Carrall & Seawall,365 Day Pass Plus,1714,430,2,-1,0,0
2023-11-30 19:00,2023-11-30 19:00,859,FALSE,0192 7th &  Alder,0069 7th & Granville,365 Day Pass Standard,541,159,6,6,0,0
2023-11-30 19:00,2023-11-30 19:00,30791,TRUE,0001 10th & Cambie,0210 Burrard & 14th,365 Corporate Standard Renewal,2731,635,2,0,0,0
2023-11-30 19:00,2023-11-30 19:00,91,FALSE,0057 Marinaside & Cooperage,0079 Nelson & Richards,365 Day Pass Plus,974,330,3,5,0,0
2023-11-30 19:00,2023-11-30 19:00,2160,FALSE,0008 8th & Ash,0174 1st & Manitoba,365 Corporate Plus,1276,345,6,8,0,0
2023-11-30 19:00,2023-11-30 19:00,1776,FALSE,0480 Arbutus & Nanton,0110 5th & Arbutus,365 Day Pass Plus SALE,2607,652,5,8,0,0
2023-11-30 19:00,2023-11-30 19:00,1663,FALSE,0037 Hornby & Nelson,0024 Hornby & Pender,365 Corporate Standard,824,258,6,5,0,0
2023-11-30 19:00,2023-11-30 19:00,460,FALSE,0054 Expo & Carrall,0173 Columbia & 1st,365 Day Pass Plus,1666,449,5,6,0,0
