Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-09-01 0:00,2023-09-01 0:00,FALSE,0053 Keefer & Abbott,0137 Beach & Seymour,365 Day Founding Standard,3107,788,18,21,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0076 Cypress & 4th,0115 Cypress & 16th,Pay Per Ride,1221,365,12,8,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0126 Thurlow & Pendrell,0039 Helmcken & Burrard,Community Pass E-bike (PWD),400,110,15,11,0,0
2023-09-01 0:00,2023-09-01 0:00,FALSE,0218 Carrall & Seawall,0078 Nelson & Mainland,365 Corporate Plus,1380,541,17,16,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0040 Cardero & Davie,0092 Chilco & Barclay,Pay Per Ride,1049,203,14,10,0,0
2023-09-01 0:00,2023-09-01 0:00,FALSE,0079 Nelson & Richards,0217 Smithe & Burrard,365 Day Pass Standard SALE,751,378,19,19,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0045 Beach & Hornby,0058 Richards & Smithe,Pay Per Ride,841,445,14,10,0,0
2023-09-01 0:00,2023-09-01 0:00,FALSE,0006 Olympic Village Station,0143 South False Creek Seawall,365 Corporate Plus Renewal,1157,334,17,19,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0045 Beach & Hornby,0058 Richards & Smithe,365 Day Pass Standard,1351,509,13,9,0,0
2023-09-01 0:00,2023-09-01 0:00,FALSE,0028 Davie & Beach,0201 Shaw Tower,365 Day Pass Standard,2587,796,17,18,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0045 Beach & Hornby,0045 Beach & Hornby,Pay Per Ride,0,19,14,17,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0045 Beach & Hornby,0045 Beach & Hornby,365 Day Pass Standard,0,7,13,16,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0008 8th & Ash,0198 5th & Main,365 Corporate Standard,1564,446,14,12,0,0
2023-09-01 0:00,2023-09-01 0:00,FALSE,0282 14th & Fraser,0186 10th & Kingsway,365 Day Pass Plus,1053,241,17,19,0,0
2023-09-01 0:00,2023-09-01 0:00,FALSE,0044 Pacific & Richards,0079 Nelson & Richards,365 Day Pass Standard,714,432,19,20,0,0
2023-09-01 0:00,2023-09-01 0:00,FALSE,0010 Stamps Landing,0098 Carrall & Hastings,365 Day Pass Standard,2662,661,18,20,0,0
2023-09-01 0:00,2023-09-01 0:00,TRUE,0069 7th & Granville,0034 Cordova & Bute,365 Day Pass Plus,4414,770,14,18,0,0
2023-08-31 23:00,2023-09-01 0:00,TRUE,0019 Robson & Hornby,0200 Cardero & Bayshore,365 Day Pass Standard,1388,270,15,12,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0048 Comox & Broughton,0300 Bute & Barclay,365 Day Pass Standard,588,111,13,16,0,0
2023-08-31 23:00,2023-09-01 0:00,FALSE,0148 Creekside Park North,0032 Comox & Denman,30 Day Pass,5446,1651,19,18,0,0
2023-08-31 23:00,2023-09-01 0:00,FALSE,0015 Granville & Georgia,0093 Chilco & Robson,365 Day Pass Standard SALE,2123,447,19,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0012 Dunsmuir & Richards,0035 Hastings & Broughton,365 Day Pass Plus,1441,266,19,20,0,0
2023-08-31 23:00,2023-09-01 0:00,FALSE,0196 Hornby & Drake,0028 Davie & Beach,Community Pass E-bike,1995,520,18,20,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0126 Thurlow & Pendrell,0096 Nicola & Robson,365 Day Pass Standard,1155,230,19,21,0,0
2023-08-31 23:00,2023-09-01 0:00,FALSE,0039 Helmcken & Burrard,0126 Thurlow & Pendrell,Community Pass E-bike (PWD),704,1151,19,19,898,1
2023-08-31 23:00,2023-08-31 23:00,FALSE,0002 Burrard Station (Melville & Dunsmuir),0207 Alberni & Jervis,365 Day Pass Standard,667,320,20,20,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0310 Jervis & Robson,0035 Hastings & Broughton,365 Day Pass Standard,518,182,18,17,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0170 8th & Yukon,0192 7th &  Alder,30 Day Pass,1487,371,15,12,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0129 Richards & Robson,0129 Richards & Robson,Community Pass E-bike,0,19,20,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0004 Yaletown-Roundhouse Station,0137 Beach & Seymour,365 Day Pass Plus SALE,814,228,19,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0310 Jervis & Robson,0087 Broughton & Davie,Pay Per Ride,755,216,18,19,0,0
2023-08-31 23:00,2023-09-01 0:00,TRUE,0272 Pender & Victoria,0011 Ontario & Seawall,Pay Per Ride,4121,814,14,11,0,0
2023-08-31 23:00,2023-09-01 0:00,TRUE,0272 Pender & Victoria,0011 Ontario & Seawall,Pay Per Ride,4087,869,13,18,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0272 Pender & Victoria,0272 Pender & Victoria,Pay Per Ride,0,10,13,11,0,0
2023-08-31 23:00,2023-09-01 0:00,FALSE,0189 Granville Island,0193 Science World,365 Corporate Plus,3371,924,18,18,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0272 Pender & Victoria,0272 Pender & Victoria,Pay Per Ride,1,11,13,17,0,0
2023-08-31 23:00,2023-09-01 0:00,TRUE,0189 Granville Island,0193 Science World,365 Corporate Plus,3316,817,14,11,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0170 8th & Yukon,0192 7th &  Alder,Pay Per Ride,1484,652,13,10,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0028 Davie & Beach,0017 Marinaside & Davie,30 Day Pass,3512,838,18,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0189 Granville Island,0189 Granville Island,365 Corporate Plus,0,18,13,11,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0035 Hastings & Broughton,0002 Burrard Station (Melville & Dunsmuir),30 Day Pass,1496,834,18,20,0,0
2023-08-31 23:00,2023-09-01 0:00,TRUE,0174 1st & Manitoba,0115 Cypress & 16th,Pay Per Ride,4315,1128,15,18,0,0
2023-08-31 23:00,2023-09-01 0:00,TRUE,0006 Olympic Village Station,0005 Dunsmuir & Beatty,Community Pass E-bike (PWD),7109,2993,14,19,1213,5
2023-08-31 23:00,2023-08-31 23:00,FALSE,0078 Nelson & Mainland,0055 Keefer & Columbia,30 Day Pass,1727,389,20,22,0,0
2023-08-31 23:00,2023-09-01 0:00,FALSE,0050 Bute & Comox,0073 Ontario & 5th,365 Day Pass Standard,5446,1066,18,20,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0217 Smithe & Burrard,0026 Beatty & Robson,365 Corporate Standard,1125,484,19,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0072 14th & Cambie,0039 Helmcken & Burrard,365 Day Pass Plus,3360,851,14,13,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0505 28th & Willow,0255 18th & Main,365 Day Pass Standard SALE,2615,768,13,9,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0063 Robson & Granville,0212 Union & Dunlevy,Community Pass,2217,644,19,21,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0084 Beach & Broughton,0004 Yaletown-Roundhouse Station,Community Pass,1899,417,18,21,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0505 28th & Willow,0505 28th & Willow,365 Day Pass Standard SALE,0,36,12,9,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0006 Olympic Village Station,0262 8th & Prince Edward,365 Day Pass Standard,2017,672,18,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0124 Richards & Cordova,0138 Richards & Helmcken,365 Day Pass Standard,1221,317,19,22,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0093 Chilco & Robson,0187 Bute & Davie,Pay Per Ride,1825,532,15,17,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0030 Abbott & Cordova,0058 Richards & Smithe,30 Day Pass,1276,399,19,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0002 Burrard Station (Melville & Dunsmuir),0037 Hornby & Nelson,365 Day Pass Standard,802,241,19,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0087 Broughton & Davie,0041 Cardero & Robson,Community Pass,867,213,19,20,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0126 Thurlow & Pendrell,0207 Alberni & Jervis,Pay Per Ride,1045,291,16,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0036 Bute & Robson,0044 Pacific & Richards,30 Day Pass,1862,488,13,11,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0053 Keefer & Abbott,0073 Ontario & 5th,365 Corporate Plus Renewal,1937,472,19,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0205 Pine & 10th,0148 Creekside Park North,30 Day Pass,5086,1443,17,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0209 Stanley Park - Information Booth,0093 Chilco & Robson,Pay Per Ride,935,248,16,15,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0144 Wylie & 2nd,0177 Quebec & 1st,365 Day Pass Standard,995,200,14,11,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0213 Pender & Gore,0072 14th & Cambie,365 Day Pass Plus,3724,782,14,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0053 Keefer & Abbott,0233 Thornton & National,Pay Per Ride,1570,487,19,21,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0012 Dunsmuir & Richards,0058 Richards & Smithe,30 Day Pass,547,265,18,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0161 Alexander & Dunlevy,0206 8th & Scotia,365 Day Pass Standard SALE,2831,636,14,18,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0161 Alexander & Dunlevy,0161 Alexander & Dunlevy,365 Day Pass Standard SALE,0,8,14,10,0,0
2023-08-31 23:00,2023-09-01 0:00,TRUE,0035 Hastings & Broughton,0021 Cordova & Granville,Community Pass E-bike (PWD),5878,2669,15,10,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0060 Bidwell & Burnaby,0068 Cypress & 10th,365 Day Pass Plus,3632,981,18,18,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0035 Hastings & Broughton,0035 Hastings & Broughton,Community Pass E-bike (PWD),0,10,16,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0035 Hastings & Broughton,0035 Hastings & Broughton,Community Pass E-bike (PWD),0,7,16,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0200 Cardero & Bayshore,0092 Chilco & Barclay,Pay Per Ride,1607,557,17,17,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0305 Georgia & Homer,0048 Comox & Broughton,365 Day Pass Standard SALE,2042,616,14,12,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0315 1st & Fir,0109 7th & Arbutus,30 Day Pass,2534,887,21,20,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0073 Ontario & 5th,0073 Ontario & 5th,Pay Per Ride,0,121,14,11,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0079 Nelson & Richards,0197 1st & Scotia,Pay Per Ride,2976,739,16,14,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0047 Chilco & Beach,0137 Beach & Seymour,365 Corporate Plus Renewal,2266,490,17,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0079 Nelson & Richards,0026 Beatty & Robson,Pay Per Ride,767,325,19,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0129 Richards & Robson,0190 Melville & Bute,365 Day Pass Plus,1400,438,19,20,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0068 Cypress & 10th,0444 Balaclava & Broadway,30 Day Pass,2039,556,16,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0024 Hornby & Pender,0138 Richards & Helmcken,Pay Per Ride,1454,452,16,20,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0300 Bute & Barclay,0122 Haro & Denman,365 Corporate Standard Renewal,889,189,15,12,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0300 Bute & Barclay,0300 Bute & Barclay,365 Corporate Standard Renewal,0,8,15,12,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0198 5th & Main,0170 8th & Yukon,30 Day Pass,1202,420,17,18,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0021 Cordova & Granville,0050 Bute & Comox,Pay Per Ride,1782,456,17,13,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0122 Haro & Denman,0102 Stanley Park - Second Beach North,24 Hour,1592,528,19,20,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0108 1st & Chestnut,0174 1st & Manitoba,365 Day Pass Plus,5461,1493,13,11,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0137 Beach & Seymour,0039 Helmcken & Burrard,365 Corporate Standard,1010,265,17,20,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0189 Granville Island,0070 10th & Granville,365 Day Pass Standard,1401,308,13,9,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0196 Hornby & Drake,0087 Broughton & Davie,365 Corporate Plus,1043,414,19,21,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0189 Granville Island,0189 Granville Island,365 Day Pass Standard,0,6,14,11,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0177 Quebec & 1st,0144 Wylie & 2nd,Pay Per Ride,996,266,16,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0177 Quebec & 1st,0144 Wylie & 2nd,Pay Per Ride,994,284,14,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0484 Yew & Broadway,0480 Arbutus & Nanton,365 Corporate Plus Renewal,2084,757,18,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0138 Richards & Helmcken,0015 Granville & Georgia,Community Pass E-bike (PWD),3301,1090,17,20,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0025 Homer & Robson (Vancouver Public Library),0078 Nelson & Mainland,365 Day Pass Plus,499,176,14,10,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0159 Vine & 4th,0196 Hornby & Drake,365 Day Pass Standard,2620,510,13,10,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0015 Granville & Georgia,0005 Dunsmuir & Beatty,365 Day Pass Standard,874,198,16,20,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0229 Keefer & Princess,0138 Richards & Helmcken,30 Day Pass,3081,960,19,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0065 Cypress & Cornwall,0065 Cypress & Cornwall,365 Day Pass Plus,0,19,17,15,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0036 Bute & Robson,0314 Rolston & Granville,30 Day Pass,3510,779,19,20,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0480 Arbutus & Nanton,0480 Arbutus & Nanton,365 Day Pass Plus,0,59,17,16,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0110 5th & Arbutus,0484 Yew & Broadway,365 Corporate Plus Renewal,581,263,17,18,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0010 Stamps Landing,0315 1st & Fir,30 Day Pass,3142,904,20,21,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0980 Workshop - Balancer Bike Check In,0093 Chilco & Robson,VIP,5733,1206,20,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0010 Stamps Landing,0010 Stamps Landing,30 Day Pass,366.67,44,20,19,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0250 Woodland & 4th,0266 St Catherines & 7th,365 Day Pass Standard,1399,473,13,16,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0102 Stanley Park - Second Beach North,0028 Davie & Beach,30 Day Pass,1217,365,14,10,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0193 Science World,0173 Columbia & 1st,365 Day Pass Standard,867,304,18,19,0,0
2023-08-31 23:00,2023-08-31 23:00,FALSE,0050 Bute & Comox,0138 Richards & Helmcken,365 Day Pass Plus SALE,0,427,18,16,0,0
2023-08-31 23:00,2023-08-31 23:00,TRUE,0014 Canada Place,0014 Canada Place,Pay Per Ride,0,23,16,19,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0104 Stanley Park - Second Beach South,0122 Haro & Denman,24 Hour,1935,596,18,19,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0197 1st & Scotia,0298 6th & Carolina,365 Day Pass Standard,983,226,13,16,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0198 5th & Main,0212 Union & Dunlevy,365 Corporate Plus,1915,650,18,20,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0058 Richards & Smithe,0189 Granville Island,365 Corporate Plus,8059,2707,19,19,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0171 Yukon & 6th,0107 8th & Ontario,Pay Per Ride,1384,686,16,13,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0197 1st & Scotia,0197 1st & Scotia,365 Day Pass Standard,0,9,13,10,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0058 Richards & Smithe,0189 Granville Island,365 Corporate Plus,8002,2732,20,19,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0171 Yukon & 6th,0107 8th & Ontario,Pay Per Ride,1383,732,16,20,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0171 Yukon & 6th,0171 Yukon & 6th,Pay Per Ride,0,8,16,19,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0057 Marinaside & Cooperage,0174 1st & Manitoba,365 Day Pass Standard,2076,505,19,19,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0305 Georgia & Homer,0021 Cordova & Granville,Pay Per Ride,1302,367,15,12,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0063 Robson & Granville,0088 Harwood & Bute,Community Pass E-bike (PWD),2042,2196,16,12,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0012 Dunsmuir & Richards,0177 Quebec & 1st,365 Corporate Standard Renewal,2313,685,19,22,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0244 10th & Commercial,0273 Victoria & 4th,365 Day Pass Plus,926,265,15,18,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0001 10th & Cambie,0202 14th & Oak,Pay Per Ride,1341,364,14,10,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0991 HQ Workshop,0452 8th & Macdonald,VIP,8443,1790,16,12,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0244 10th & Commercial,0244 10th & Commercial,365 Day Pass Plus,0,5,14,10,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0211 14th & Alder,0166 Alder & 11th,VIP,362,140,13,17,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0005 Dunsmuir & Beatty,0006 Olympic Village Station,Community Pass E-bike (PWD),1892,456,16,20,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0204 York & Yew,0256 Prince Edward & 16th,Pay Per Ride,6372,2425,14,18,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0201 Shaw Tower,0012 Dunsmuir & Richards,24 Hour,1190,633,19,19,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0201 Shaw Tower,0012 Dunsmuir & Richards,24 Hour,1186,576,19,19,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0147 Chestnut & McNicoll,0177 Quebec & 1st,Pay Per Ride,4788,1714,18,19,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0561 20th & Main,0170 8th & Yukon,30 Day Pass,2170,510,18,19,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0053 Keefer & Abbott,0173 Columbia & 1st,365 Day Pass Plus,2093,521,19,20,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0009 Spyglass & Seawall,0228 Keefer & Hawks,365 Day Founding Plus,3009,863,19,21,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0187 Bute & Davie,0004 Yaletown-Roundhouse Station,365 Day Pass Standard SALE,1282,292,19,19,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0030 Abbott & Cordova,0005 Dunsmuir & Beatty,Community Pass E-bike (PWD),483,256,17,20,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0012 Dunsmuir & Richards,0197 1st & Scotia,365 Day Pass Standard,2470,665,20,20,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0229 Keefer & Princess,0215 Princess & Union,Community Pass,3767,1302,18,18,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0557 30th & Ontario,0230 Alexander & Railway,365 Corporate Plus Renewal,5750,1341,13,11,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0557 30th & Ontario,0230 Alexander & Railway,365 Corporate Plus,5710,1357,13,18,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0171 Yukon & 6th,0193 Science World,365 Corporate Plus Renewal,1694,427,19,19,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0171 Yukon & 6th,0193 Science World,365 Corporate Plus Renewal,1717,423,20,21,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0557 30th & Ontario,0172 10th & Columbia,Pay Per Ride,2441,459,12,10,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0225 McLean & Pender,0221 Glen & Union,VIP,884,359,19,18,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0219 Hawks & Union,0010 Stamps Landing,30 Day Pass,3385,1239,22,20,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0161 Alexander & Dunlevy,0057 Marinaside & Cooperage,365 Corporate Standard,2262,496,16,19,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0196 Hornby & Drake,0104 Stanley Park - Second Beach South,24 Hour,2681,721,19,20,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0154 Kitsilano Beach Park,0248 St George & Broadway,365 Day Pass Standard,6058,2193,17,19,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0273 Victoria & 4th,0244 10th & Commercial,365 Day Pass Plus,908,240,14,18,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0147 Chestnut & McNicoll,0196 Hornby & Drake,365 Day Pass Standard SALE,1939,669,18,20,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0196 Hornby & Drake,0196 Hornby & Drake,24 Hour,0,22,19,18,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0190 Melville & Bute,0150 Alexander & Main,30 Day Pass,2282,592,20,22,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0047 Chilco & Beach,0092 Chilco & Barclay,365 Day Pass Plus SALE,937,376,18,19,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0063 Robson & Granville,0310 Jervis & Robson,365 Day Pass Standard SALE,937,397,19,18,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0026 Beatty & Robson,0006 Olympic Village Station,30 Day Pass,1480,423,19,21,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0083 Aquatic Centre,0035 Hastings & Broughton,Community Pass E-bike (PWD),5532,2706,16,19,535,1
2023-08-31 22:00,2023-08-31 23:00,TRUE,0209 Stanley Park - Information Booth,0102 Stanley Park - Second Beach North,30 Day Pass,3502,1509,14,18,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0218 Carrall & Seawall,0196 Hornby & Drake,Pay Per Ride,3381,825,13,18,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0161 Alexander & Dunlevy,0092 Chilco & Barclay,Community Pass,4022,1012,20,20,0,0
2023-08-31 22:00,2023-08-31 23:00,TRUE,0631 Lakewood & Triumph,0631 Lakewood & Triumph,VIP,211,3269,15,20,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0053 Keefer & Abbott,0227 Campbell & Hastings,Community Pass,1894,1032,19,21,0,0
2023-08-31 22:00,2023-08-31 22:00,FALSE,0021 Cordova & Granville,0196 Hornby & Drake,30 Day Pass,2225,783,20,21,0,0
2023-08-31 22:00,2023-08-31 23:00,FALSE,0081 7th & Heather,0232 Britannia Parking Lot,365 Day Pass Plus SALE,5317,1541,17,20,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0106 Heather & 14th,0211 14th & Alder,365 Corporate Plus,890,227,14,11,0,0
2023-08-31 22:00,2023-08-31 22:00,TRUE,0174 1st & Manitoba,0134 14th & Main,365 Corporate Standard,1854,451,14,18,0,0
